artist_name,artist_id,track_name,track_id,track_popularity,track_url
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,81,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,79,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,79,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Silent Hill,3lzUeaCbcCDB5IXYfqWRlF,79,https://api.spotify.com/v1/tracks/3lzUeaCbcCDB5IXYfqWRlF
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DNA.,6HZILIRieu8S0iqY8kIKhj,79,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,關於小熊,13tJ9Mkj7cjXxrTjOh0LAN,47,https://api.spotify.com/v1/tracks/13tJ9Mkj7cjXxrTjOh0LAN
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,收斂水,10EbcvamEVm3t32nUj8lX1,44,https://api.spotify.com/v1/tracks/10EbcvamEVm3t32nUj8lX1
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,偷偷,2PkWIxSiFjTiCUZrtDWqoz,43,https://api.spotify.com/v1/tracks/2PkWIxSiFjTiCUZrtDWqoz
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,史詩,6i2oWpLh1Bt8F5BVaiyHmr,43,https://api.spotify.com/v1/tracks/6i2oWpLh1Bt8F5BVaiyHmr
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,過程,3dBd4ZCkpr1NPOaTXSZY3W,42,https://api.spotify.com/v1/tracks/3dBd4ZCkpr1NPOaTXSZY3W
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,I Want You,7Mlo3IR7Vz6GDrC9733KRz,40,https://api.spotify.com/v1/tracks/7Mlo3IR7Vz6GDrC9733KRz
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,Hit the Rhyme,49gm0W9gCb9dSaFZQYJQsh,38,https://api.spotify.com/v1/tracks/49gm0W9gCb9dSaFZQYJQsh
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,噓,6GmRxBfE68sxJBRcMsKvtU,38,https://api.spotify.com/v1/tracks/6GmRxBfE68sxJBRcMsKvtU
Soft Lipa,3Xp3DA50zRP4TYOtNR7k1T,少年維持著煩惱,300O5aB8IWTCGL2xIfx2xq,38,https://api.spotify.com/v1/tracks/300O5aB8IWTCGL2xIfx2xq
JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what falling in love feels like,4UG2Fm0E98LhE2dlNxiAXx,83,https://api.spotify.com/v1/tracks/4UG2Fm0E98LhE2dlNxiAXx
JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,6GD1eomgaGT1Epto6Q5eAo,74,https://api.spotify.com/v1/tracks/6GD1eomgaGT1Epto6Q5eAo
JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what heartbreak feels like,33aLws184a7SVqraKuDqI3,73,https://api.spotify.com/v1/tracks/33aLws184a7SVqraKuDqI3
JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what falling in love feels like - Leon Leiden Remix,60DkG4mCA52rUUXz0F0wNi,69,https://api.spotify.com/v1/tracks/60DkG4mCA52rUUXz0F0wNi
Galantis,4sTQVOfp9vEMCemLw50sbu,Dandelion,4NexTaCZZ7Ehnf03A6SVjt,68,https://api.spotify.com/v1/tracks/4NexTaCZZ7Ehnf03A6SVjt
Daya,6Dd3NScHWwnW6obMFbl1BH,Bad Girl - JVKE Remix,0wp6ckRomrGJq2fD2CFOQE,68,https://api.spotify.com/v1/tracks/0wp6ckRomrGJq2fD2CFOQE
JVKE,164Uj4eKjl6zTBKfJLFKKK,Upside Down,5TpvLkESnw1g9wDz52efeO,65,https://api.spotify.com/v1/tracks/5TpvLkESnw1g9wDz52efeO
JVKE,164Uj4eKjl6zTBKfJLFKKK,anxiety.,4UN1cxXIlQhmOWXhEkrBqu,62,https://api.spotify.com/v1/tracks/4UN1cxXIlQhmOWXhEkrBqu
JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what falling in love feels like - R3HAB Remix,1oUisglJjlTLsSd9OFqSf2,58,https://api.spotify.com/v1/tracks/1oUisglJjlTLsSd9OFqSf2
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",4ObQ0m7VUtrgdEwpFeCKua,57,https://api.spotify.com/v1/tracks/4ObQ0m7VUtrgdEwpFeCKua
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",4rrrn8OLrttq7r9RgNXalU,57,https://api.spotify.com/v1/tracks/4rrrn8OLrttq7r9RgNXalU
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Zdes' khorosho ('How Fair This Spot'), Op. 21, No. 7",0wZMPhztIsuwSjCo6OalWe,53,https://api.spotify.com/v1/tracks/0wZMPhztIsuwSjCo6OalWe
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",419qlOGNXoyICx4jO0hqaj,53,https://api.spotify.com/v1/tracks/419qlOGNXoyICx4jO0hqaj
Fritz Kreisler,0HdNDZaNm7xLt18v9aWDfe,Liebesleid (Love's Sorrow),38EmZT3oWA6lJE0o4ajfG8,51,https://api.spotify.com/v1/tracks/38EmZT3oWA6lJE0o4ajfG8
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Vocalise, Op.34, No.14",0H3JiNc4CGnFVwMqWvACmO,48,https://api.spotify.com/v1/tracks/0H3JiNc4CGnFVwMqWvACmO
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Rachmaninov: Rhapsody on a Theme of Paganini, Op. 43: Variation XVIII. Andante cantabile",1faDVN6hdbj0rQXOP5Cflf,30,https://api.spotify.com/v1/tracks/1faDVN6hdbj0rQXOP5Cflf
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",7EcjtjNYDhQ82yCQZU0Z9C,47,https://api.spotify.com/v1/tracks/7EcjtjNYDhQ82yCQZU0Z9C
Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,"Preghiera (Arr. by Fritz Kreisler from Piano Concerto No. 2 in C Minor, Op. 18, 2nd Movement)",2buQqAGeQDkkUySsKyoDQJ,46,https://api.spotify.com/v1/tracks/2buQqAGeQDkkUySsKyoDQJ
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Lover Is a Day,76tGvMdmFKuiMew33ZNNA9,74,https://api.spotify.com/v1/tracks/76tGvMdmFKuiMew33ZNNA9
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Lo Que Siento,3oyf4dalm17kzTE8LJDbgR,74,https://api.spotify.com/v1/tracks/3oyf4dalm17kzTE8LJDbgR
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Piel Canela,7qBT9qcbtkLqrfm9LiTNB4,73,https://api.spotify.com/v1/tracks/7qBT9qcbtkLqrfm9LiTNB4
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Bossa No Sé (feat. Jean Carter),3kEsMLO3qUUwiXeCndsMIb,68,https://api.spotify.com/v1/tracks/3kEsMLO3qUUwiXeCndsMIb
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Amor de Siempre,6VZg3YsN5kKBwz39fPcIM1,68,https://api.spotify.com/v1/tracks/6VZg3YsN5kKBwz39fPcIM1
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,66,https://api.spotify.com/v1/tracks/6zHyWsqTzT6Fympdy9KQDQ
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Sitting In The Corner (feat. Adriel Favela & Kacey Musgraves),1Cx5pTBRWI67JXVmMGJT23,64,https://api.spotify.com/v1/tracks/1Cx5pTBRWI67JXVmMGJT23
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Do Better,3hMvsYZjU1pFH0xoywKXA9,64,https://api.spotify.com/v1/tracks/3hMvsYZjU1pFH0xoywKXA9
Cuco,2Tglaf8nvDzwSQnpSrjLHP,Summer Time High Time,7t5MUcFIIayP1M6TNhtWE0,61,https://api.spotify.com/v1/tracks/7t5MUcFIIayP1M6TNhtWE0
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Jiggle Jiggle,1I4lCSP69P74nU3a6Su5L2,80,https://api.spotify.com/v1/tracks/1I4lCSP69P74nU3a6Su5L2
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Jiggle Jiggle (Jason Derulo x Duke & Jones x Louis Theroux x Amelia Dimz),332xSCN5xTnJYnuyobZmy7,61,https://api.spotify.com/v1/tracks/332xSCN5xTnJYnuyobZmy7
Marshmello,64KEffDW9EtZ1y2vBYgq8T,OK Not To Be OK - Duke & Jones Remix,3qRBN8te6leaLPLXQ7ML9A,52,https://api.spotify.com/v1/tracks/3qRBN8te6leaLPLXQ7ML9A
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Trenches,6s4T0UEJs5kX6EsEjvfXpw,51,https://api.spotify.com/v1/tracks/6s4T0UEJs5kX6EsEjvfXpw
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,This Could Be - Chill Mix,1fMh032FtBwJDk1iGurH9Y,47,https://api.spotify.com/v1/tracks/1fMh032FtBwJDk1iGurH9Y
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Jiggle Jiggle - Kideko Remix,0XGR13jGzZ68T6R0PVmQFH,47,https://api.spotify.com/v1/tracks/0XGR13jGzZ68T6R0PVmQFH
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Above The Tide,6LKpiaIF8jCAGj8W96WNQr,47,https://api.spotify.com/v1/tracks/6LKpiaIF8jCAGj8W96WNQr
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Active,7jcP7f7Gol3IS01nfj7zbG,46,https://api.spotify.com/v1/tracks/7jcP7f7Gol3IS01nfj7zbG
Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,Vertigo,6CGfrHc7vZErPVKO12Coj6,44,https://api.spotify.com/v1/tracks/6CGfrHc7vZErPVKO12Coj6
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Me and Your Mama,31tf1qEai5o5f4r66Kd0pU,84,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Redbone,0wXuerDYiBnERgIpbb3JBR,83,https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,3005,2ZltjIqztEpZtafc8w0I9t,78,https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Les,0mCVNGC4Vvb6gDDQrDpaRh,76,https://api.spotify.com/v1/tracks/0mCVNGC4Vvb6gDDQrDpaRh
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,72,https://api.spotify.com/v1/tracks/7p4vHnYXkxlzvfePJVpcTr
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Heartbeat,3WWAvWDBQANpJeNbvVbjMg,71,https://api.spotify.com/v1/tracks/3WWAvWDBQANpJeNbvVbjMg
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Bonfire,799f6Ih1Pu4AUApMyXhxUc,70,https://api.spotify.com/v1/tracks/799f6Ih1Pu4AUApMyXhxUc
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Sober,5NhlpQ6BOIz3S5welptk1W,70,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,This Is America,0b9oOr2ZgvyQu88wzixux9,70,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,N95,0fX4oNGBWO3dSGUZcVdVV2,84,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Die Hard,2g6tReTlM2Akp41g0HaeXN,83,https://api.spotify.com/v1/tracks/2g6tReTlM2Akp41g0HaeXN
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,82,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,82,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,81,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,79,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,79,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Silent Hill,3lzUeaCbcCDB5IXYfqWRlF,79,https://api.spotify.com/v1/tracks/3lzUeaCbcCDB5IXYfqWRlF
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DNA.,6HZILIRieu8S0iqY8kIKhj,79,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,N95,0fX4oNGBWO3dSGUZcVdVV2,84,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Die Hard,2g6tReTlM2Akp41g0HaeXN,83,https://api.spotify.com/v1/tracks/2g6tReTlM2Akp41g0HaeXN
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,82,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,82,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,81,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,79,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,79,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Silent Hill,3lzUeaCbcCDB5IXYfqWRlF,79,https://api.spotify.com/v1/tracks/3lzUeaCbcCDB5IXYfqWRlF
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DNA.,6HZILIRieu8S0iqY8kIKhj,79,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Same Old Ways,4kgKjHMIDWri9XHjyxSbpy,57,https://api.spotify.com/v1/tracks/4kgKjHMIDWri9XHjyxSbpy
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,NORTHSIDE,01HGXW27UXeMWa8Eglzgcf,56,https://api.spotify.com/v1/tracks/01HGXW27UXeMWa8Eglzgcf
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Trust Nobody,7ceXCl3ndsTFrH60P1c0io,54,https://api.spotify.com/v1/tracks/7ceXCl3ndsTFrH60P1c0io
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Tried Up,1xXk9IMrUPwqpOXXTk7sCt,47,https://api.spotify.com/v1/tracks/1xXk9IMrUPwqpOXXTk7sCt
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Talk Quiet,7sdWbnUGRzpWJmupEpXJiP,44,https://api.spotify.com/v1/tracks/7sdWbnUGRzpWJmupEpXJiP
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,All I Can Say,7FSaklAKEXjV6HCoOhFDYR,44,https://api.spotify.com/v1/tracks/7FSaklAKEXjV6HCoOhFDYR
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,This Town,3reHllSvAJyGwahWW4pdju,44,https://api.spotify.com/v1/tracks/3reHllSvAJyGwahWW4pdju
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Better,4W1HsvmcGtusNPyqdVOqaV,42,https://api.spotify.com/v1/tracks/4W1HsvmcGtusNPyqdVOqaV
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,Wire,0jJOVtwAT6gpldYt3p6KhE,42,https://api.spotify.com/v1/tracks/0jJOVtwAT6gpldYt3p6KhE
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,86,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,83,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp
Drake,3TVXtAsR1Inumwj472S9r4,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,82,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Lost Me,6TSO4hwz9WGrEUY7ABGVim,79,https://api.spotify.com/v1/tracks/6TSO4hwz9WGrEUY7ABGVim
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Like I Want You,6qBFSepqLCuh5tehehc1bd,76,https://api.spotify.com/v1/tracks/6qBFSepqLCuh5tehehc1bd
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,For Tonight,1TlTzdsEpgfsmbuNfYmWfG,72,https://api.spotify.com/v1/tracks/1TlTzdsEpgfsmbuNfYmWfG
Drake,3TVXtAsR1Inumwj472S9r4,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,71,https://api.spotify.com/v1/tracks/61S79KIVA4I9FXbnsylEHT
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Scarred,5PSYn0XVImstXPFFDtajEK,71,https://api.spotify.com/v1/tracks/5PSYn0XVImstXPFFDtajEK
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Make You Mine,7r1MqPAD09w24mCUUbxiCI,71,https://api.spotify.com/v1/tracks/7r1MqPAD09w24mCUUbxiCI
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,86,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Ghost,6I3mqTwhRpn34SLVafSH7G,89,https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,86,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,83,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,82,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Baby,6epn3r7S14KUqlReYr77hA,81,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Sorry,09CtPGIpYB4BrO8qb1RGsF,80,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Hold On,1nahzW3kfMuwReTka28tH5,78,https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5
